


SELECT SO.SO_WR_DT, SO.SO_STORE_CD, SO_LN.ITM_CD, SUM(SO_LN.QTY) AS QTY
FROM INV.ITM ITM, SALES.SO SO, SALES.SO_LN SO_LN
WHERE SO_LN.ITM_CD = ITM.ITM_CD AND SO.DEL_DOC_NUM = SO_LN.DEL_DOC_NUM AND ((SO.STAT_CD<>'V'))
AND (SO.SO_WR_DT Between DATE '2021-04-11' And DATE '2021-04-11')
AND (SO.SO_STORE_CD Between '00' And 'SS')
AND (SO.ORD_TP_CD='SAL') AND (SO_LN.VOID_FLAG<>'Y')
GROUP BY SO_LN.ITM_CD, SO.SO_STORE_CD, SO.SO_WR_DT
ORDER BY SO.SO_STORE_CD;



SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
11-APR-21 16 113988488       1
11-APR-21 16 115199730       2
11-APR-21 16 128799509       1
11-APR-21 16 129799500       2
11-APR-21 16 138988487       1
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
11-APR-21 16 140441611       2
11-APR-21 16 140741491       4
11-APR-21 16 143138596       2
11-APR-21 16 193988484       1
11-APR-21 16 200109228       1
11-APR-21 16 200799483       1
11-APR-21 16 208490158       1
11-APR-21 16 209490159       1
11-APR-21 16 230411302       1
11-APR-21 16 231425643       1
11-APR-21 16 235425647       1
11-APR-21 16 248198384       2
11-APR-21 16 255198383       2
11-APR-21 16 256425642       4
11-APR-21 16 259109227       4
11-APR-21 16 259799482       6
11-APR-21 16 262425640       2
11-APR-21 16 262799487       2
11-APR-21 16 263411301      12
11-APR-21 16 268773592       1
11-APR-21 16 300779901       1
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
11-APR-21 16 301487054       1
11-APR-21 16 312130432       1
11-APR-21 16 312487057       1
11-APR-21 16 312553604       1
11-APR-21 16 320779905       1
11-APR-21 16 321130433       1
11-APR-21 16 321487058       2
11-APR-21 16 323553607       1
11-APR-21 16 347553605       1
11-APR-21 16 350783772       1
11-APR-21 16 351130439       1
11-APR-21 16 352130430       1
11-APR-21 16 361779904       1
11-APR-21 16 362779905       1
11-APR-21 16 363783777       1
11-APR-21 16 366130436       1
11-APR-21 16 366553608       1
11-APR-21 16 394129968       1
11-APR-21 16 404938346       1
11-APR-21 16 421968718       2
11-APR-21 16 423968710       1
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
11-APR-21 16 426938342       1
11-APR-21 16 430965559       2
11-APR-21 16 431968710       1
11-APR-21 16 432968711       1
11-APR-21 16 448189022       1
11-APR-21 16 449189023       1
11-APR-21 16 465968710       1
11-APR-21 16 507039837       2
11-APR-21 16 508099240       1
11-APR-21 16 509099809       2
11-APR-21 16 516039838       2
11-APR-21 16 534003758       1
11-APR-21 16 604774201       1
11-APR-21 16 622114700       1
11-APR-21 16 623114701       1
11-APR-21 16 630774203       2
11-APR-21 16 631774204       2
11-APR-21 16 634774207       1
11-APR-21 16 681119713       1
11-APR-21 16 682732485       1
11-APR-21 16 702564229       1
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
11-APR-21 16 706564223       1
11-APR-21 16 767784121       1
11-APR-21 16 767799677       1
11-APR-21 16 775564226       1
11-APR-21 16 792718907       1
11-APR-21 16 809970761       4
11-APR-21 16 910118769       2
11-APR-21 16 910164398       1
11-APR-21 16 910214989       1
11-APR-21 16 910974143       2
11-APR-21 16 923217360       1
11-APR-21 16 923901688       1
11-APR-21 16 923987424       1
11-APR-21 16 926145310       1
11-APR-21 16 926923461       2
11-APR-21 16 927737986       1
11-APR-21 16 951111055       1
11-APR-21 16 951120915       1
11-APR-21 16 951151009       1
11-APR-21 16 954135414       1
11-APR-21 16 954727217       1
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
11-APR-21 16 981710621       1
11-APR-21 21 013731686       1
11-APR-21 21 013731890       1
11-APR-21 21 013748198       1
11-APR-21 21 013768823       1
11-APR-21 21 013794525       3
11-APR-21 21 014405751       1
11-APR-21 21 014406361       1
11-APR-21 21 014412390       1
11-APR-21 21 014430665       1
11-APR-21 21 014441846       1
11-APR-21 21 014444171       1
11-APR-21 21 014468056       1
11-APR-21 21 014487436       1
11-APR-21 21 014492742       1
11-APR-21 21 021907514       1
11-APR-21 21 021907576       1
11-APR-21 21 021970620       1
11-APR-21 21 038961896       1
11-APR-21 21 041937167       1
11-APR-21 21 041940392       1
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
11-APR-21 21 041949946       1
11-APR-21 21 041957830       1
11-APR-21 21 041980586       1
11-APR-21 21 041981538       1
11-APR-21 21 041983152       1
11-APR-21 21 043904261       1
11-APR-21 21 051966564       1
11-APR-21 21 052985008       1
11-APR-21 21 066929501       1
11-APR-21 21 097599103       1
11-APR-21 21 099001958       3
11-APR-21 21 099001960       3
11-APR-21 21 099007962       7
11-APR-21 21 099007974       3
11-APR-21 21 099008407       5
11-APR-21 21 099008419       7
11-APR-21 21 100682714       1
11-APR-21 21 100901431       1
11-APR-21 21 100910808       1
11-APR-21 21 100927512       1
11-APR-21 21 100981869       1
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
11-APR-21 21 101904945       1
11-APR-21 21 103799005       1
11-APR-21 21 105935792       6
